Final_Approximation,H_L1,H_L2
nan,-1.700000000000123634e-02,nan
nan,1.194000000000000838e+00,nan
nan,-9.000000000000341061e-03,nan
nan,5.739999999999998437e-01,nan
nan,-7.759999999999998010e-01,nan
nan,1.443000000000001393e+00,nan
nan,3.219999999999991758e-01,nan
nan,6.479999999999996874e-01,nan
nan,-5.300000000000082423e-02,nan
nan,1.589999999999999858e+00,nan
nan,1.725999999999999091e+00,nan
nan,1.166000000000000369e+00,nan
nan,-1.756000000000000227e+00,nan
nan,1.660000000000003695e-01,nan
nan,4.740000000000001990e-01,nan
nan,3.659999999999996589e-01,nan
nan,8.350000000000008527e-01,nan
nan,-9.500000000000241585e-02,nan
nan,-3.230000000000003979e-01,nan
nan,-3.739999999999987779e-01,nan
nan,9.510000000000005116e-01,nan
nan,4.100000000000036948e-02,nan
nan,-3.049999999999997158e-01,nan
nan,-4.269999999999996021e-01,nan
nan,2.660000000000017906e-01,nan
nan,-9.519999999999981810e-01,nan
nan,3.440000000000011937e-01,nan
nan,-7.330000000000005400e-01,nan
nan,-1.600000000000001421e-01,nan
nan,-2.989999999999994884e-01,nan
nan,4.899999999999948841e-02,nan
nan,7.999999999999118927e-03,nan
nan,-5.320000000000000284e-01,nan
nan,-2.649999999999987921e-01,nan
nan,1.470000000000002416e-01,nan
nan,2.300000000000004263e-01,nan
nan,3.780000000000001137e-01,nan
nan,-4.050000000000011369e-01,nan
nan,2.400000000000019895e-01,nan
nan,-1.900000000000190425e-02,nan
nan,3.279999999999994031e-01,nan
nan,3.870000000000004547e-01,nan
nan,-4.890000000000007674e-01,nan
nan,-3.399999999999998579e-01,nan
nan,-5.829999999999984084e-01,nan
nan,3.770000000000006679e-01,nan
nan,7.199999999999988631e-01,nan
nan,3.100000000000235900e-02,nan
nan,2.599999999999980105e-01,nan
nan,-1.799999999999997158e-01,nan
nan,-3.049999999999997158e-01,nan
nan,-2.950000000000017053e-01,nan
nan,-7.600000000000051159e-02,nan
nan,2.159999999999975273e-01,nan
nan,-2.200000000000201794e-02,nan
nan,1.600000000000001421e-01,nan
nan,3.589999999999982094e-01,nan
nan,2.029999999999994031e-01,nan
nan,-4.329999999999998295e-01,nan
nan,8.699999999999974420e-02,nan
nan,1.029999999999979821e-01,nan
nan,-1.950000000000002842e-01,nan
nan,1.559999999999988063e-01,nan
nan,-3.870000000000004547e-01,nan
nan,-3.800000000000025580e-02,nan
nan,-3.879999999999981242e-01,nan
nan,-4.560000000000012932e-01,nan
nan,-4.899999999999948841e-02,nan
nan,-3.409999999999993037e-01,nan
nan,-2.010000000000005116e-01,nan
nan,-2.500000000000035527e-02,nan
nan,-2.780000000000004690e-01,nan
nan,-1.340000000000003411e-01,nan
nan,-2.550000000000007816e-01,nan
nan,-6.799999999999961631e-02,nan
nan,5.000000000000071054e-02,nan
nan,-2.999999999999936051e-02,nan
nan,1.760000000000001563e-01,nan
nan,8.650000000000002132e-01,nan
nan,3.389999999999986358e-01,nan
nan,5.779999999999994031e-01,nan
nan,1.140000000000007674e-01,nan
nan,3.010000000000001563e-01,nan
nan,-1.680000000000010374e-01,nan
nan,-2.409999999999996589e-01,nan
nan,-5.199999999999960210e-02,nan
nan,-1.730000000000000426e-01,nan
nan,-6.419999999999994600e-01,nan
nan,-5.560000000000009379e-01,nan
nan,-3.100000000000004974e-01,nan
nan,-1.969999999999991758e-01,nan
nan,-1.099999999999994316e-01,nan
nan,-2.439999999999997726e-01,nan
nan,-1.760000000000001563e-01,nan
nan,-3.279999999999994031e-01,nan
nan,8.500000000000085265e-02,nan
nan,-4.100000000000036948e-02,nan
nan,-2.339999999999999858e-01,nan
nan,-1.440000000000001279e-01,nan
nan,-4.100000000000001421e-01,nan
nan,2.100000000000079581e-02,nan
nan,-2.590000000000003411e-01,nan
nan,-1.389999999999993463e-01,nan
nan,-1.930000000000005045e-01,nan
nan,-3.140000000000000568e-01,nan
nan,-1.070000000000002061e-01,nan
nan,-4.399999999999959499e-02,nan
nan,1.900000000000012790e-02,nan
nan,-1.450000000000004619e-01,nan
nan,-1.960000000000006182e-01,nan
nan,3.349999999999999645e-01,nan
nan,2.030000000000002913e-01,nan
nan,-2.050000000000000711e-01,nan
nan,2.729999999999996874e-01,nan
nan,7.240000000000001990e-01,nan
nan,1.690000000000004832e-01,nan
nan,5.399999999999991473e-01,nan
nan,8.600000000000029843e-02,nan
nan,-7.200000000000095213e-02,nan
nan,8.300000000000018474e-02,nan
nan,6.600000000000072475e-02,nan
nan,3.470000000000013074e-01,nan
nan,8.699999999999974420e-02,nan
nan,-2.879999999999984794e-01,nan
nan,-3.520000000000003126e-01,nan
nan,-3.500000000000014211e-02,nan
nan,4.100000000000001421e-01,nan
nan,0.000000000000000000e+00,nan
nan,1.609999999999995879e-01,nan
nan,-3.800000000000025580e-02,nan
nan,6.499999999999950262e-02,nan
nan,-6.900000000000083844e-02,nan
nan,-1.920000000000001705e-01,nan
nan,-4.150000000000009237e-01,nan
nan,-4.529999999999994031e-01,nan
nan,-4.249999999999998224e-01,nan
nan,-9.800000000000075318e-02,nan
nan,2.930000000000001492e-01,nan
nan,1.890000000000000568e-01,nan
nan,-1.880000000000006111e-01,nan
nan,-7.350000000000003197e-01,nan
nan,-1.142999999999999794e+00,nan
nan,-5.999999999999996447e-01,nan
nan,-2.190000000000000835e-01,nan
nan,-2.570000000000001172e-01,nan
nan,-3.169999999999999485e-01,nan
nan,-1.900000000000001688e-02,nan
nan,1.210000000000000520e-01,nan
nan,1.440000000000000169e-01,nan
nan,7.100000000000006306e-02,nan
nan,8.699999999999998845e-01,nan
nan,7.840000000000002522e-01,nan
nan,6.420000000000003482e-01,nan
nan,1.035999999999999588e+00,nan
nan,9.809999999999998721e-01,nan
nan,2.930000000000010374e-01,nan
nan,-2.810000000000005826e-01,nan
nan,-4.400000000000048317e-02,nan
nan,3.999999999999559464e-03,nan
nan,-1.660000000000003695e-01,nan
nan,-1.040000000000009805e-01,nan
nan,-1.549999999999993605e-01,nan
nan,-2.200000000000006395e-01,nan
nan,2.100000000000079581e-02,nan
nan,-1.590000000000006963e-01,nan
nan,-9.100000000000019185e-02,nan
nan,-1.310000000000002274e-01,nan
nan,-1.799999999999979394e-02,nan
nan,6.099999999999994316e-02,nan
nan,-8.000000000000007105e-03,nan
nan,-1.700000000000034817e-02,nan
nan,-1.060000000000007603e-01,nan
nan,-2.789999999999999147e-01,nan
nan,-9.499999999999975131e-02,nan
nan,-9.699999999999953104e-02,nan
nan,-1.820000000000003837e-01,nan
nan,-1.790000000000002700e-01,nan
nan,-1.400000000000005684e-01,nan
nan,-2.610000000000001208e-01,nan
nan,-2.500000000000035527e-02,nan
nan,3.280000000000002913e-01,nan
nan,5.949999999999997513e-01,nan
nan,7.000000000000028422e-02,nan
nan,-2.450000000000001066e-01,nan
nan,-2.750000000000003553e-01,nan
nan,2.009999999999996234e-01,nan
nan,-6.129999999999995453e-01,nan
nan,-2.190000000000003055e-01,nan
nan,-1.600000000000001421e-01,nan
nan,7.599999999999962341e-02,nan
nan,-1.890000000000000568e-01,nan
nan,2.400000000000002132e-01,nan
nan,7.000000000000561329e-03,nan
nan,1.989999999999998437e-01,nan
nan,3.769999999999997797e-01,nan
nan,6.690000000000004832e-01,nan
nan,4.150000000000000355e-01,nan
nan,1.139999999999998792e-01,nan
nan,2.930000000000010374e-01,nan
nan,7.140000000000004121e-01,nan
nan,-1.839999999999992752e-01,nan
nan,2.579999999999991189e-01,nan
nan,2.050000000000000711e-01,nan
nan,3.659999999999996589e-01,nan
nan,2.719999999999984652e-01,nan
nan,2.360000000000006537e-01,nan
nan,2.690000000000001279e-01,nan
nan,2.599999999999980105e-02,nan
nan,-1.690000000000004832e-01,nan
nan,-2.100000000000079581e-02,nan
nan,-4.839999999999999858e-01,nan
nan,-1.609999999999995879e-01,nan
nan,-4.300000000000103739e-02,nan
nan,-1.330000000000008953e-01,nan
nan,-2.070000000000007390e-01,nan
nan,-1.240000000000005542e-01,nan
nan,-1.010000000000008669e-01,nan
nan,1.839999999999992752e-01,nan
nan,8.170000000000001705e-01,nan
nan,3.260000000000005116e-01,nan
nan,7.900000000000062528e-02,nan
nan,-2.000000000000667910e-03,nan
nan,1.349999999999997868e-01,nan
nan,-1.429999999999989058e-01,nan
nan,2.899999999999991473e-02,nan
nan,4.750000000000014211e-01,nan
nan,4.820000000000010942e-01,nan
nan,3.369999999999997442e-01,nan
nan,3.219999999999991758e-01,nan
nan,3.279999999999994031e-01,nan
nan,1.169999999999973284e-01,nan
nan,-7.300000000000039790e-02,nan
nan,-3.999999999999914735e-02,nan
nan,-1.939999999999990621e-01,nan
nan,-9.999999999999786837e-03,nan
nan,-1.420000000000012363e-01,nan
nan,7.800000000000117950e-02,nan
nan,1.050000000000004263e-01,nan
nan,2.199999999999846523e-02,nan
nan,-1.110000000000006537e-01,nan
nan,-3.200000000000002842e-02,nan
nan,-1.549999999999993605e-01,nan
nan,-1.029999999999997584e-01,nan
nan,-2.129999999999991900e-01,nan
nan,-2.019999999999999574e-01,nan
nan,-9.299999999999997158e-02,nan
nan,-8.300000000000018474e-02,nan
nan,-2.599999999999980105e-02,nan
nan,-7.600000000000051159e-02,nan
nan,-2.599999999999980105e-02,nan
nan,-1.600000000000001421e-02,nan
nan,-9.800000000000075318e-02,nan
nan,-1.600000000000001421e-02,nan
nan,1.699999999999945999e-02,nan
nan,3.699999999999903366e-02,nan
nan,-1.099999999999923261e-02,nan
nan,6.500000000000127898e-02,nan
nan,-8.499999999999907629e-02,nan
nan,-4.150000000000009237e-01,nan
nan,-2.800000000000011369e-01,nan
nan,-4.619999999999997442e-01,nan
nan,-7.800000000000117950e-02,nan
nan,2.999999999999936051e-02,nan
nan,2.140000000000004121e-01,nan
nan,1.778999999999999915e+00,nan
nan,1.320000000000000284e+00,nan
nan,-6.149999999999984368e-01,nan
nan,7.339999999999999858e-01,nan
nan,-3.559999999999998721e-01,nan
nan,-2.300000000000004263e-01,nan
nan,-5.160000000000000142e-01,nan
nan,-4.320000000000003837e-01,nan
nan,-3.670000000000008811e-01,nan
nan,1.189999999999997726e-01,nan
nan,7.099999999999972999e-02,nan
nan,1.330000000000008953e-01,nan
nan,9.399999999999941735e-02,nan
nan,5.589999999999992752e-01,nan
nan,2.900000000000009237e-01,nan
nan,6.899999999999906208e-02,nan
nan,1.869999999999993889e-01,nan
nan,2.129999999999991900e-01,nan
nan,1.790000000000002700e-01,nan
nan,-4.599999999999937472e-02,nan
nan,-1.189999999999997726e-01,nan
nan,-7.799999999999940314e-02,nan
nan,-1.430000000000006821e-01,nan
nan,-3.700000000000081002e-02,nan
nan,1.269999999999988916e-01,nan
nan,-2.399999999999913314e-02,nan
nan,-1.069999999999993179e-01,nan
nan,8.699999999999974420e-02,nan
nan,9.299999999999997158e-02,nan
nan,4.900000000000126477e-02,nan
nan,1.540000000000016911e-01,nan
nan,-1.294999999999999929e+00,nan
nan,-3.360000000000002984e-01,nan
nan,-3.520000000000003126e-01,nan
nan,-5.740000000000016200e-01,nan
nan,2.100000000000008527e-01,nan
nan,6.259999999999994458e-01,nan
nan,2.660000000000000142e-01,nan
nan,-1.230000000000011084e-01,nan
nan,6.199999999999938893e-02,nan
nan,5.869999999999997442e-01,nan
nan,3.019999999999996021e-01,nan
nan,3.000000000000113687e-03,nan
nan,-5.799999999999982947e-02,nan
nan,-2.159999999999993037e-01,nan
nan,-2.759999999999998010e-01,nan
nan,-4.690000000000011937e-01,nan
nan,-3.280000000000011795e-01,nan
nan,-1.800000000000068212e-02,nan
nan,3.083999999999999631e+00,nan
nan,-1.051000000000000156e+00,nan
nan,-2.009999999999999787e+00,nan
nan,9.969999999999998863e-01,nan
nan,-3.249999999999992895e-01,nan
nan,-8.640000000000007674e-01,nan
nan,-5.259999999999998010e-01,nan
nan,-3.680000000000003268e-01,nan
nan,-5.869999999999997442e-01,nan
nan,-2.450000000000001066e-01,nan
nan,-1.229999999999993321e-01,nan
nan,3.400000000000069633e-02,nan
nan,3.060000000000000497e-01,nan
nan,2.679999999999989058e-01,nan
nan,1.870000000000011653e-01,nan
nan,9.199999999999874944e-02,nan
nan,6.199999999999938893e-02,nan
nan,-5.330000000000012506e-01,nan
nan,-1.399999999999996803e-01,nan
nan,-5.209999999999999076e-01,nan
nan,1.509999999999998010e-01,nan
nan,2.389999999999998792e-01,nan
nan,4.600000000000026290e-02,nan
nan,5.299999999999993605e-02,nan
nan,4.689999999999994174e-01,nan
nan,5.250000000000003553e-01,nan
nan,2.880000000000002558e-01,nan
nan,7.699999999999995737e-02,nan
nan,2.299999999999968736e-02,nan
nan,3.700000000000081002e-02,nan
nan,-8.899999999999863576e-02,nan
nan,-9.799999999999897682e-02,nan
nan,-9.999999999999964473e-02,nan
nan,1.900000000000012790e-02,nan
nan,9.999999999999786837e-03,nan
nan,-5.100000000000015632e-02,nan
nan,-3.819999999999996732e-01,nan
nan,-4.299999999999997158e-01,nan
nan,-2.389999999999998792e-01,nan
nan,-2.099999999999999645e-01,nan
nan,-2.270000000000003126e-01,nan
nan,-3.119999999999993889e-01,nan
nan,-2.059999999999995168e-01,nan
nan,-1.240000000000005542e-01,nan
nan,-1.000000000000005329e-01,nan
nan,-6.799999999999961631e-02,nan
nan,-2.160000000000001918e-01,nan
nan,-8.600000000000029843e-02,nan
nan,-1.300000000000078870e-02,nan
nan,-1.600000000000001421e-02,nan
nan,7.999999999999962697e-02,nan
nan,2.299999999999995381e-01,nan
nan,1.050000000000004263e-01,nan
nan,4.000000000000003553e-02,nan
nan,-2.889999999999997016e-01,nan
nan,-5.409999999999994813e-01,nan
nan,-1.549999999999993605e-01,nan
nan,6.299999999999972289e-02,nan
nan,-3.500000000000000888e-01,nan
nan,-2.529999999999996696e-01,nan
nan,-3.029999999999999361e-01,nan
nan,5.499999999999971578e-02,nan
nan,-7.200000000000006395e-02,nan
nan,3.350000000000004086e-01,nan
nan,1.539999999999999147e-01,nan
nan,2.560000000000002274e-01,nan
nan,-3.300000000000036238e-02,nan
nan,1.900000000000012790e-02,nan
nan,-2.700000000000013500e-02,nan
nan,4.699999999999970868e-02,nan
nan,9.600000000000008527e-02,nan
nan,-2.700000000000013500e-02,nan
nan,-7.500000000000017764e-02,nan
nan,-1.179999999999994387e-01,nan
nan,1.020000000000003126e-01,nan
nan,2.170000000000005258e-01,nan
nan,7.860000000000004761e-01,nan
nan,1.000000000000005329e-01,nan
nan,-1.529999999999995808e-01,nan
nan,7.800000000000029132e-02,nan
nan,-9.299999999999997158e-02,nan
nan,-1.310000000000002274e-01,nan
nan,-2.700000000000013500e-02,nan
nan,8.999999999999452882e-03,nan
nan,1.429999999999997939e-01,nan
nan,1.700000000000034817e-02,nan
nan,7.299999999999950973e-02,nan
nan,8.399999999999963052e-02,nan
nan,3.200000000000002842e-02,nan
nan,-1.440000000000001279e-01,nan
nan,-4.700000000000059686e-02,nan
nan,-6.599999999999983658e-02,nan
nan,-6.000000000000049738e-02,nan
nan,-7.799999999999940314e-02,nan
nan,-7.000000000000028422e-02,nan
nan,-1.699999999999945999e-02,nan
nan,5.200000000000049027e-02,nan
nan,6.500000000000039080e-02,nan
nan,3.400000000000069633e-02,nan
nan,2.019999999999999574e-01,nan
nan,1.999999999999957367e-02,nan
nan,-4.100000000000036948e-02,nan
nan,-2.640000000000002345e-01,nan
nan,-2.009999999999996234e-01,nan
nan,-4.100000000000001421e-01,nan
nan,-2.730000000000001315e-01,nan
nan,-2.849999999999996980e-01,nan
nan,-2.160000000000001918e-01,nan
nan,-2.239999999999997549e-01,nan
nan,-3.899999999999999023e-01,nan
nan,-3.799999999999992273e-02,nan
nan,-2.000000000000001776e-02,nan
nan,-1.450000000000000178e-01,nan
nan,-6.900000000000006128e-02,nan
nan,2.100000000000001865e-02,nan
nan,8.599999999999996536e-02,nan
nan,-1.700000000000001510e-02,nan
nan,1.969999999999999529e-01,nan
nan,1.300000000000001155e-01,nan
nan,1.750000000000000444e-01,nan
nan,5.600000000000004974e-02,nan
nan,-2.400000000000002132e-02,nan
nan,5.899999999999994138e-02,nan
nan,-1.000000000000000888e-02,nan
nan,1.139999999999998792e-01,nan
nan,5.369999999999999218e-01,nan
nan,3.899999999999970157e-02,nan
nan,-1.080000000000000959e-01,nan
nan,1.949999999999998401e-01,nan
nan,4.830000000000000959e-01,nan
nan,-1.920000000000001705e-01,nan
nan,5.200000000000004619e-02,nan
nan,-5.200000000000004619e-02,nan
nan,-7.099999999999972999e-02,nan
nan,-1.490000000000000213e-01,nan
nan,-1.529999999999995808e-01,nan
nan,-6.899999999999995026e-02,nan
nan,-4.200000000000025935e-02,nan
nan,6.140000000000003233e-01,nan
nan,-1.850000000000000533e-01,nan
nan,1.600000000000001421e-02,nan
nan,1.950000000000002842e-01,nan
nan,-1.290000000000000036e-01,nan
nan,-9.100000000000019185e-02,nan
nan,-1.070000000000002061e-01,nan
nan,1.570000000000000284e-01,nan
nan,2.759999999999998010e-01,nan
nan,2.879999999999993676e-01,nan
nan,2.019999999999999574e-01,nan
nan,2.700000000000004619e-01,nan
nan,3.040000000000002700e-01,nan
nan,1.390000000000002345e-01,nan
nan,1.790000000000002700e-01,nan
nan,6.000000000000227374e-03,nan
nan,7.899999999999973710e-02,nan
nan,-1.000000000000333955e-03,nan
nan,-3.300000000000036238e-02,nan
nan,1.050000000000004263e-01,nan
nan,1.269999999999997797e-01,nan
nan,8.400000000000051870e-02,nan
nan,3.099999999999969447e-02,nan
nan,-7.160000000000001918e-01,nan
nan,-7.459999999999995524e-01,nan
nan,-7.479999999999997762e-01,nan
nan,1.280000000000001137e-01,nan
nan,6.300000000000016698e-02,nan
nan,-1.770000000000000462e-01,nan
nan,-2.900000000000000355e-01,nan
nan,-3.209999999999997300e-01,nan
nan,-1.000000000000023093e-02,nan
nan,2.330000000000000959e-01,nan
nan,1.309999999999997833e-01,nan
nan,2.500000000000000000e-01,nan
nan,-2.200000000000024158e-02,nan
nan,2.429999999999998828e-01,nan
nan,2.050000000000000711e-01,nan
nan,1.260000000000003340e-01,nan
nan,3.450000000000006395e-01,nan
nan,2.039999999999997371e-01,nan
nan,3.090000000000001634e-01,nan
nan,2.530000000000001137e-01,nan
nan,2.899999999999991473e-02,nan
nan,-1.089999999999999858e-01,nan
nan,-1.100000000000012079e-02,nan
nan,6.299999999999972289e-02,nan
nan,1.269999999999997797e-01,nan
nan,5.399999999999938183e-02,nan
nan,9.999999999999786837e-03,nan
nan,1.000000000000005329e-01,nan
nan,8.900000000000041211e-02,nan
nan,-1.200000000000001066e-01,nan
nan,2.899999999999991473e-02,nan
nan,-3.800000000000025580e-02,nan
nan,-7.799999999999940314e-02,nan
nan,-2.160000000000001918e-01,nan
nan,-2.339999999999999858e-01,nan
nan,-3.200000000000002842e-02,nan
nan,4.080000000000003624e-01,nan
nan,-4.000000000000003553e-02,nan
nan,-1.539999999999999147e-01,nan
nan,4.990000000000005542e-01,nan
nan,9.100000000000108002e-02,nan
nan,-6.999999999999992895e-01,nan
nan,3.599999999999958789e-02,nan
nan,6.020000000000003126e-01,nan
nan,4.800000000000004263e-01,nan
nan,9.800000000000075318e-02,nan
nan,2.400000000000090949e-02,nan
nan,1.750000000000007105e-01,nan
nan,-6.800000000000139266e-02,nan
nan,-2.889999999999997016e-01,nan
nan,-4.999999999999893419e-02,nan
nan,4.290000000000002700e-01,nan
nan,-2.299999999999968736e-02,nan
nan,3.899999999999970157e-02,nan
nan,1.229999999999993321e-01,nan
nan,5.709999999999997300e-01,nan
nan,-4.740000000000001990e-01,nan
nan,3.070000000000003837e-01,nan
nan,2.110000000000002984e-01,nan
nan,2.229999999999989768e-01,nan
nan,5.000000000000071054e-02,nan
nan,9.400000000000119371e-02,nan
nan,3.659999999999996589e-01,nan
nan,-5.000000000000781597e-03,nan
nan,-1.059999999999998721e-01,nan
nan,5.400000000000027001e-02,nan
nan,1.959999999999997300e-01,nan
nan,6.000000000000227374e-03,nan
nan,-9.999999999999786837e-03,nan
nan,1.159999999999996589e-01,nan
nan,1.200000000000045475e-02,nan
nan,-6.400000000000005684e-02,nan
nan,6.539999999999999147e-01,nan
nan,2.050000000000000711e-01,nan
nan,1.639999999999997016e-01,nan
nan,-3.950000000000013500e-01,nan
nan,-5.679999999999996163e-01,nan
nan,-3.269999999999999574e-01,nan
nan,-3.450000000000006395e-01,nan
nan,-2.859999999999995879e-01,nan
nan,-1.620000000000008100e-01,nan
nan,-4.100000000000036948e-02,nan
nan,2.500000000000035527e-02,nan
nan,-5.899999999999927525e-02,nan
nan,8.200000000000073896e-02,nan
nan,1.760000000000001563e-01,nan
nan,-3.299999999999947420e-02,nan
nan,-5.300000000000082423e-02,nan
nan,-2.000000000000010658e-01,nan
nan,-8.099999999999951683e-02,nan
nan,1.499999999999879208e-02,nan
nan,-1.250000000000000000e-01,nan
nan,-4.900000000000002132e-01,nan
nan,-3.710000000000004405e-01,nan
nan,-2.070000000000007390e-01,nan
nan,-1.630000000000002558e-01,nan
nan,1.139999999999989910e-01,nan
nan,2.700000000000013500e-01,nan
nan,2.590000000000003411e-01,nan
nan,3.339999999999996305e-01,nan
nan,2.690000000000001279e-01,nan
nan,2.549999999999990052e-01,nan
nan,1.349999999999997868e-01,nan
nan,6.300000000000061107e-02,nan
nan,5.799999999999982947e-02,nan
nan,-5.700000000000038369e-02,nan
nan,-1.859999999999999432e-01,nan
nan,5.300000000000082423e-02,nan
nan,1.899999999999995026e-01,nan
nan,-5.899999999999927525e-02,nan
nan,8.199999999999896261e-02,nan
nan,-2.170000000000005258e-01,nan
nan,-2.140000000000004121e-01,nan
nan,-8.000000000000895284e-03,nan
nan,-3.899999999999970157e-02,nan
nan,-1.999999999999992895e-01,nan
nan,-8.300000000000018474e-02,nan
nan,-1.739999999999994884e-01,nan
nan,2.699999999999924682e-02,nan
nan,1.999999999998891553e-03,nan
nan,1.190000000000015490e-01,nan
nan,2.569999999999996732e-01,nan
nan,1.810000000000009379e-01,nan
nan,5.599999999999916156e-02,nan
nan,3.299999999999947420e-02,nan
nan,1.719999999999988205e-01,nan
nan,1.509999999999998010e-01,nan
nan,-8.200000000000073896e-02,nan
nan,5.600000000000093792e-02,nan
nan,4.099999999999859313e-02,nan
nan,2.839999999999989200e-01,nan
nan,5.699999999999860734e-02,nan
nan,4.100000000000036948e-02,nan
nan,-2.530000000000001137e-01,nan
nan,-1.509999999999998010e-01,nan
nan,-2.870000000000008100e-01,nan
nan,2.899999999999991473e-02,nan
nan,-1.099999999999923261e-02,nan
nan,2.599999999999997868e-01,nan
nan,2.579999999999991189e-01,nan
nan,2.489999999999987779e-01,nan
nan,2.219999999999995310e-01,nan
nan,1.180000000000003268e-01,nan
nan,4.899999999999948841e-02,nan
nan,-6.369999999999986784e-01,nan
nan,-2.110000000000002984e-01,nan
nan,-6.680000000000010374e-01,nan
nan,-1.499999999999985789e-01,nan
nan,-4.199999999999981526e-02,nan
nan,1.890000000000000568e-01,nan
nan,3.719999999999998863e-01,nan
nan,5.489999999999994884e-01,nan
nan,2.130000000000009663e-01,nan
nan,1.589999999999989200e-01,nan
nan,-1.349999999999997868e-01,nan
nan,1.349999999999997868e-01,nan
nan,2.520000000000006679e-01,nan
nan,7.699999999999995737e-02,nan
nan,-1.230000000000011084e-01,nan
nan,2.199999999999846523e-02,nan
nan,2.509999999999994458e-01,nan
nan,3.200000000000002842e-01,nan
nan,-5.599999999999916156e-02,nan
nan,3.059999999999991616e-01,nan
nan,2.170000000000005258e-01,nan
nan,-1.739999999999994884e-01,nan
nan,-3.640000000000007674e-01,nan
nan,-7.669999999999994600e-01,nan
nan,2.870000000000008100e-01,nan
nan,3.550000000000004263e-01,nan
nan,-4.999999999999893419e-02,nan
nan,-7.500000000000106581e-02,nan
nan,6.500000000000127898e-02,nan
nan,4.219999999999988205e-01,nan
nan,7.270000000000003126e-01,nan
nan,4.319999999999986073e-01,nan
nan,2.599999999999980105e-02,nan
nan,2.870000000000025864e-01,nan
nan,4.589999999999996305e-01,nan
nan,-1.509999999999998010e-01,nan
nan,-6.389999999999993463e-01,nan
nan,-1.660000000000003695e-01,nan
nan,-5.579999999999998295e-01,nan
nan,-1.500000000000056843e-02,nan
nan,-2.949999999999999289e-01,nan
nan,4.149999999999991473e-01,nan
nan,9.060000000000023590e-01,nan
nan,7.179999999999999716e-01,nan
nan,9.320000000000021600e-01,nan
nan,6.720000000000005969e-01,nan
nan,-1.108000000000000540e+00,nan
nan,-1.939999999999990621e-01,nan
nan,3.200000000000002842e-02,nan
nan,-2.289999999999992042e-01,nan
nan,-1.270000000000024443e-01,nan
nan,-9.549999999999982947e-01,nan
nan,-3.739999999999987779e-01,nan
nan,-4.840000000000017621e-01,nan
nan,9.700000000000130740e-02,nan
nan,4.500000000000170530e-02,nan
nan,-7.000000000001449507e-03,nan
nan,-4.599999999999937472e-02,nan
nan,-4.269999999999996021e-01,nan
nan,-2.460000000000004405e-01,nan
nan,-2.480000000000011084e-01,nan
nan,-3.589999999999999858e-01,nan
nan,5.280000000000004690e-01,nan
nan,6.730000000000018190e-01,nan
nan,-4.260000000000019327e-01,nan
nan,-1.449999999999995737e-01,nan
nan,2.250000000000014211e-01,nan
nan,6.869999999999976126e-01,nan
nan,-2.299999999999968736e-02,nan
nan,-3.100000000000235900e-02,nan
nan,-2.710000000000007958e-01,nan
nan,-4.549999999999982947e-01,nan
nan,-3.329999999999984084e-01,nan
nan,1.780000000000008242e-01,nan
nan,-4.800000000000181899e-02,nan
nan,1.050000000000004263e-01,nan
nan,-6.599999999999894840e-02,nan
nan,1.009999999999990905e-01,nan
nan,3.840000000000003411e-01,nan
nan,3.810000000000002274e-01,nan
nan,-1.020000000000003126e-01,nan
nan,5.979999999999989768e-01,nan
nan,1.000000000000014211e-01,nan
nan,-4.160000000000003695e-01,nan
nan,2.979999999999982663e-01,nan
nan,-2.340000000000017621e-01,nan
nan,7.499999999999928946e-02,nan
nan,3.120000000000011653e-01,nan
nan,1.870000000000011653e-01,nan
nan,-9.700000000000130740e-02,nan
nan,1.600000000000001421e-01,nan
nan,-1.649999999999991473e-01,nan
nan,2.519999999999988916e-01,nan
nan,-2.899999999999991473e-02,nan
nan,-2.749999999999985789e-01,nan
nan,-1.589999999999989200e-01,nan
nan,-1.409999999999982379e-01,nan
nan,1.609999999999978115e-01,nan
nan,1.600000000000001421e-01,nan
nan,-3.679999999999985505e-01,nan
nan,-1.699999999999981526e-01,nan
nan,2.200000000000201794e-02,nan
nan,-2.309999999999980957e-01,nan
nan,-6.300000000000238742e-02,nan
nan,-1.000000000000156319e-02,nan
nan,-8.000000000000184741e-02,nan
nan,-5.600000000000093792e-02,nan
nan,3.899999999999792522e-02,nan
nan,-5.549999999999997158e-01,nan
nan,-8.470000000000013074e-01,nan
nan,-3.619999999999983231e-01,nan
nan,-1.169999999999991047e-01,nan
nan,-1.479999999999996874e-01,nan
nan,-1.699999999999945999e-02,nan
nan,3.799999999999990052e-01,nan
nan,1.089999999999982094e-01,nan
nan,1.520000000000010232e-01,nan
nan,1.670000000000015916e-01,nan
nan,-1.759999999999983800e-01,nan
nan,-1.280000000000001137e-01,nan
nan,-9.670000000000005258e-01,nan
nan,-5.139999999999993463e-01,nan
nan,-9.999999999999786837e-03,nan
nan,-5.449999999999999289e-01,nan
nan,-2.620000000000004547e-01,nan
nan,4.700000000000006395e-01,nan
nan,4.129999999999984794e-01,nan
nan,3.959999999999990195e-01,nan
nan,-9.099999999999930367e-02,nan
nan,-8.000000000000007105e-02,nan
nan,1.739999999999994884e-01,nan
nan,-4.400000000000048317e-02,nan
nan,-1.040000000000009805e-01,nan
nan,-1.299999999999990052e-01,nan
nan,1.900000000000012790e-02,nan
nan,4.499999999999992895e-02,nan
nan,-3.399999999999891998e-02,nan
