Start_Timestamp,End_Context_Timestamp,End_Prediction_Timestamp,Past_Energy,Future_Energy,Electricity_Price,User_Comfort_Level,Renewable_Availability
1/10/2025 2:00,1/10/2025 23:15,1/11/2025 4:45,"[0.07999271966146425, 0.06820767165673203, 0.00013650634754516062, 0.0002730126950903219, 0.0002730126950903219, 0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565]","[0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565]",0.0612,Low,0.681
1/10/2025 2:15,1/10/2025 23:30,1/11/2025 5:00,"[0.06820767165673203, 0.00013650634754516062, 0.0002730126950903219, 0.0002730126950903219, 0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952]","[0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173]",0.0612,Medium,0.377
1/10/2025 2:30,1/10/2025 23:45,1/11/2025 5:15,"[0.00013650634754516062, 0.0002730126950903219, 0.0002730126950903219, 0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864]","[0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302]",0.0612,Low,0.611
1/10/2025 2:45,1/11/2025 0:00,1/11/2025 5:30,"[0.0002730126950903219, 0.0002730126950903219, 0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296]","[0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306]",0.1,High,0.297
1/10/2025 3:00,1/11/2025 0:15,1/11/2025 5:45,"[0.0002730126950903219, 0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974]","[0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269]",0.1,Medium,0.876
1/10/2025 3:15,1/11/2025 0:30,1/11/2025 6:00,"[0.0002275105792419348, 0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054]","[0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684]",0.1,Medium,0.759
1/10/2025 3:30,1/11/2025 0:45,1/11/2025 6:15,"[0.10342630932338352, 0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173]","[0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684, 0.047094689903080494]",0.1,High,0.335
1/10/2025 3:45,1/11/2025 1:00,1/11/2025 6:30,"[0.1261318651317286, 0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565]","[0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684, 0.047094689903080494, 0.00031851481093870854]",0.1388,High,0.756
1/10/2025 4:00,1/11/2025 1:15,1/11/2025 6:45,"[0.1619875324202575, 0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348]","[0.0006370296218774173, 0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684, 0.047094689903080494, 0.00031851481093870854, 0.0004550211584838698]",0.1388,Low,0.302
1/10/2025 4:15,1/11/2025 1:30,1/11/2025 7:00,"[0.2296946808026573, 0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173]","[0.029849387996541833, 0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684, 0.047094689903080494, 0.00031851481093870854, 0.0004550211584838698, 0.0005915275060290302]",0.1388,Medium,0.372
1/10/2025 4:30,1/11/2025 1:45,1/11/2025 7:15,"[0.21677207990171538, 0.22992219138189923, 0.26837147927378624, 0.2049870318969832, 0.29207808163079585, 0.2809755653637894, 0.1931109796605542, 0.1456067707148382, 0.17190699367520587, 0.18587614324066068, 0.2115848386949993, 0.24680347636165076, 0.15516221504299949, 0.10797652090822223, 0.006188287755380625, 0.0001820084633935477, 0.0002275105792419348, 0.0009100423169677385, 0.07880966464940618, 0.07935569003958685, 0.02625472084451927, 0.0001820084633935477, 0.00013650634754516062, 0.00013650634754516062, 0.0007735359694225786, 0.06820767165673203, 0.07953769850298038, 0.03667470537379988, 0.0001820084633935477, 0.00013650634754516062, 0.00031851481093870854, 0.0001820084633935477, 0.32893479546798926, 0.5229103153296627, 0.49005778768712743, 0.328434272193657, 0.3580106474951084, 0.4098830595622696, 0.4521545251854212, 0.3649269691040633, 0.2147699868043864, 0.2129954042862993, 0.21099331118897027, 0.18810574691723161, 0.13313919097238017, 0.14701733630613822, 0.14574327706238338, 0.1620330345361059, 0.22614551576648312, 0.22286936342539923, 0.1933384902397961, 0.14278563953223822, 0.15165855212267368, 0.15834736315238657, 0.23911361878327336, 0.16139600491422848, 0.07894617099695135, 0.06798016107749011, 0.0004095190426354823, 0.00036401692678709563, 0.00036401692678709563, 0.0002730126950903219, 0.056604632115393363, 0.07999271966146425, 0.07890066888110298, 0.015607225735996724, 0.00022751057924193523, 0.0005460253901806431, 0.0006370296218774173, 0.000682531737725804, 0.07762660963734813, 0.07967420485052554, 0.06288392410247076, 0.0005005232743322565, 0.0005915275060290302, 0.0005005232743322565, 0.0003640169267870952, 0.012331073394912864, 0.08172180006370296, 0.07899167311279974, 0.03157846839878054, 0.0006370296218774173, 0.0005005232743322565, 0.0002275105792419348, 0.0006370296218774173, 0.029849387996541833]","[0.08072075351503846, 0.07858215407016426, 0.015743732083541885, 0.0005915275060290302, 0.0002730126950903219, 0.00031851481093870854, 0.0004550211584838698, 0.051053373981890145, 0.07931018792373845, 0.06802566319333848, 0.0003640169267870952, 0.0005005232743322565, 0.0006370296218774173, 0.0005915275060290302, 0.0005915275060290306, 0.06734313145561269, 0.07935569003958684, 0.047094689903080494, 0.00031851481093870854, 0.0004550211584838698, 0.0005915275060290302, 0.0004550211584838698]",0.1388,High,0.321
